,weight,CONS_Total,vatax,table_row
3424,46.302246,249247.0546522562,26843.202727047887,33
84,40.371567,249328.91926765296,1360.9992309705658,33
6187,237.85577,249392.87599843158,11016.93061701437,33
6975,7.5198865,249405.66734458733,30035.10408136623,33
7916,7.9536943,249456.83272921032,1744.2279617964887,33
6997,70.651955,249456.83272921032,6382.370077867232,33
7460,14.310076,249482.41542152176,8420.287347399477,33
4166,16.733898,249533.5808061447,5300.733846937992,33
1558,273.71152,249752.44073886942,13692.816276064066,33
6560,34.554947,249848.1200081142,24482.925626506418,33
6803,39.147255,250017.98908506252,1665.43326947714,33
6266,255.52666,250109.191383153,8545.642539725712,33
6874,32.29128,250288.2702293333,3912.872789040379,33
6692,24.096428,250441.76638320216,27024.78867707475,33
4004,127.7897,250474.768056284,23523.04510309519,33
556,33.9339,250489.35019090155,3536.8072120616685,33
3242,49.920124,250538.98061398574,24142.693726648395,33
4301,18.380583,250799.9240755628,9661.303751429217,33
2498,43.399883,250838.29811403004,7403.119501095157,33
481,45.385025,250845.71709480032,3689.0242313149542,33
1855,78.341835,250953.42022943168,31942.293793186822,33
5957,185.11275,251130.70828715025,4376.436290262799,33
7883,14.864314,251228.6388333185,23207.75172335624,33
892,142.93713,251247.62119101363,8062.1296550388,33
3985,116.91588,251311.83374871546,10239.244911707021,33
6194,224.02777,251490.14511412647,15660.373466932053,33
2469,27.746428,251499.86653720483,4673.9578853068115,33
921,409.7531,251523.91426797758,21649.916187818097,33
6561,34.554947,251688.92263338657,16667.763608234924,33
4080,73.05217,251851.1936507183,9156.097255316015,33
2573,58.077995,251861.60580648907,11867.555136370971,33
6241,215.5185,251887.18849880056,5948.999270110815,33
3130,107.24889,251912.77119111212,12521.192924929206,33
2079,60.86941,252066.26734498085,1765.717423338129,33
1706,43.312157,252139.43384499176,6702.419791760733,33
6377,19.503046,252161.43496037959,4656.83794761197,33
893,142.93713,252181.38946038252,21116.97754158541,33
6689,25.719946,252181.38946038258,4949.739308424531,33
3344,90.01083,252232.55484500554,16462.71832935844,33
4740,145.66737,252283.20857578225,32251.258526501762,33
775,19.23379,252347.67696040717,12112.893155638038,33
2760,26.924545,252481.98609504243,27955.103282981603,33
872,184.91423,252484.92810465826,13442.965469873263,33
3274,117.34544,252501.17311427605,27280.87142711263,33
4882,201.25099,252544.66369120555,20657.461222286664,33
3168,97.15881,252560.01330659242,30329.86786217906,33
2747,30.687809,252565.12984505476,7784.557443459277,33
8249,13.2600565,252597.10821044404,10894.26160738084,33
1316,197.57039,252600.94561429077,19224.508110920844,33
3850,121.82323,252689.7175566116,6920.93179986998,33
4214,8.476808,252769.2797297003,19027.0557751224,33
2664,32.05303,252868.66848933036,12683.671162068627,33
4493,28.20857,252873.14546048484,20101.743746819848,33
8161,70.04356,252934.54392203235,34945.231149015664,33
2267,47.689175,252961.66157588258,17327.66915640947,33
2609,18.73099,253038.40965281706,8739.047693600474,33
4244,13.595653,253058.87580666627,29382.540765885085,33
7049,30.693413,253097.24984513342,26510.116073152458,33
2414,60.519894,253140.74042206293,3886.010962113327,33
6242,215.5185,253166.32311437442,25187.439715264485,33
230,37.813366,253175.53288360653,1266.087442494987,33
5887,281.81128,253191.9058066859,9047.063309030658,33
4672,44.024868,253202.13888361052,21708.65404936525,33
7044,30.693413,253247.54816246335,27114.954876126554,33
5854,119.457886,253396.5673451777,8973.640982096718,33
3911,86.14643,253508.4404586557,4824.17996621365,33
3304,110.20167,253569.6086759725,8669.206943590143,33
5869,248.09232,253594.83321059163,8544.74714549481,33
851,241.08519,253601.2288836695,15572.696463842156,33
1416,201.45956,253606.85707597807,12774.73275535133,34
4447,48.635468,253829.682326011,1153.267769401374,34
2225,33.175076,253844.26446062853,11104.679251642736,34
8292,38.516888,253869.84715294006,20029.968945270764,34
2848,6.438478,253882.63849909577,10010.507501480874,34
1844,34.00876,253921.01253756293,6812.159308700043,34
2619,99.4285,254087.30003758759,1339.5097694289254,34
1244,80.23771,254087.3000375876,26088.206311551585,34
3849,145.78625,254154.32669144365,2484.6115434444764,34
7282,40.894665,254199.73597029655,11605.723955370704,34
8311,51.17917,254317.54426839086,3112.390346614267,34
6912,25.330143,254337.75459531692,3611.2681963034524,34
677,221.30803,254368.70965301385,2614.5511542329295,34
6296,20.221272,254522.20580688273,34601.61465896484,34
5072,237.14983,254617.1175953583,35624.90700180852,34
60,54.249287,254623.12952805145,21922.635362666133,34
7518,34.976162,254634.1300857454,10892.918516034486,34
8126,31.434721,254726.86734537457,6984.075001033168,34
2967,24.874031,254752.45003768592,1617.0819810084483,34
4869,172.90579,254763.4505953799,9689.705656433416,34
3892,105.22584,254805.6620376939,4842.29200071633,34
8172,46.722412,254809.11570115585,4000.621423668744,34
7645,9.181732,254854.7808069319,4082.997692911697,34
6182,237.85577,254905.9461915548,8327.1663473857,34
3726,133.95296,254937.84166902106,8252.837021911628,34
3914,86.14643,255202.44959544484,7619.339299973296,34
6670,18.741667,255225.7298454483,25130.13448448678,34
184,44.88992,255251.31253775978,8040.640193497157,34
6252,475.77917,255302.4779223827,13803.397463580422,34
7583,54.38719,255302.47792238276,4940.785366115515,34
4153,317.315,255379.22599931713,9385.522328311494,34
1319,197.57039,255437.93827817202,4924.43546745925,34
3629,108.337296,255449.57840317377,15077.543454153525,34
1051,102.07874,255468.76542240736,5282.82596231996,34
129,51.15682,255494.34811471883,2847.353654267367,34
5775,284.13083,255640.6811147405,7541.79815957721,34
343,39.6199,255784.9674993772,7440.224638023723,34
8124,31.434721,255902.00831670224,19107.480084941988,34
7200,38.883312,256018.79330710406,8866.193674388516,34
6218,201.3359,256121.12407635,4575.464519907627,34
5760,174.11394,256210.66349944015,20526.017349190297,34
3387,176.28096,256229.85051867377,25127.448301794077,34
7293,17.655386,256351.49622061485,6631.30758194252,34
179,49.923527,256428.1163840877,10628.329520803038,34
7295,17.655386,256580.33340334098,22905.796136080804,34
8335,32.808388,256630.21965334838,27447.05659636799,34
4475,19.454187,256861.23136492103,10755.224791206425,34
5729,245.09528,256974.5626918608,6224.279272459229,34
2025,31.89626,257122.22599188273,16932.377674504838,34
7311,19.347223,257182.80580727622,6260.596462464602,34
7409,4.346115,257259.55388421076,6984.0750010331685,34
1506,40.43889,257438.632730391,11572.075040173415,34
392,54.039318,257513.5900188637,4899.597231494037,34
5883,281.81128,257566.5461919484,10866.504386222889,34
4024,131.0875,257600.57117272273,15606.11257653941,34
5900,84.08181,257656.85309580795,28672.42150924156,34
298,21.042149,257754.96272082248,23009.35743282689,34
426,48.016304,257860.7471535304,1686.9227310187803,34
1083,89.92519,258078.2000381779,2829.445769649334,34
5715,1200.5664,258103.78273048942,1006.4231155334978,34
2813,8.311476,258106.34099972062,3069.769581223348,34
5096,260.10742,258255.41134781958,20711.997894102427,34
6124,239.94012,258334.02696129278,1787.2068848797696,34
696,133.4445,258385.19234591568,2417.5644234345577,34
1067,169.30661,258423.5663843829,1244.5979809533465,34
267,33.126137,258515.02450939643,10211.344427472122,34
6438,26.686504,258520.78061516647,16522.88882167503,34
5908,84.08181,258704.97599980916,6330.437212474934,34
8242,13.2600565,258775.32840366568,21076.684801194835,34
3784,147.9282,258847.9832498303,17933.27799842213,34
1839,51.473965,258864.3561729097,21248.528861989485,34
4097,117.62301,258948.0115767682,3169.695577391976,34
4163,16.733898,258973.59426907965,3728.421577474628,34
598,319.76175,258986.38561523537,14854.590290659004,34
8324,30.134392,258996.61869215997,12875.410882673912,34
3158,153.57776,259024.7596537026,4588.000039140249,34
7515,34.976162,259214.8390575769,5280.784463473503,34
2488,26.609756,259306.16926912885,10612.212424646807,34
8058,72.17284,259485.24811530922,3155.3692696975495,34
7407,4.346115,259510.8308076206,24139.828465109505,34
1444,60.58247,259533.85523070104,32196.227597070545,34
2587,38.019325,259561.99619224365,3821.542577488404,34
1896,61.072063,259613.16157686652,10723.241309278616,34
8220,21.37011,259625.95292302233,12157.66286718312,34
5170,296.4373,259714.21321149686,16575.35892360587,35
3838,11.998966,259970.62853653484,12741.209195346366,35
3255,127.97613,260023.76378846576,18119.376735372738,35
6893,105.4164,260073.65003847316,5379.528539257342,35
2702,38.8643,260121.23384617246,19857.55183216833,35
316,13.8066025,260201.56350003058,7073.614424123336,35
187,44.88992,260314.89482697035,2240.025655331372,35
2129,21.217857,260355.0596538994,5959.744000881635,35
6244,215.5185,260406.22503852233,2999.570673520655,35
1293,205.54321,260610.88657701417,19252.7667528481,35
8262,26.52439,260623.67792316992,6031.37553935377,35
3411,54.38524,260700.4260001044,21906.715253240698,35
7063,22.559658,260764.38273088308,10454.62304000811,35
5115,227.69275,260994.62696168633,6676.059385602986,35
612,187.1712,261016.6280770742,17642.346504917554,35
5913,560.28674,261109.74907708794,4496.669827588277,35
3716,41.947998,261186.4971540224,9385.522328311494,35
7835,23.364403,261199.5443271012,43201.01666831388,35
3770,100.74752,261212.07984633386,18591.965810442653,35
3139,107.24889,261237.66253864535,9843.964174533161,35
3581,58.306698,261288.82792326825,13146.178098098586,35
576,150.19583,261311.85234634858,22069.31884557244,35
593,319.76175,261352.78465404696,8334.329501232913,35
8030,38.878677,261544.654846383,30892.891754570028,35
686,56.51165,261588.52916369724,6272.111232273999,35
3966,103.98502,261791.52782718887,5850.523812596249,35
1781,75.74677,261811.3544137302,20214.15153856724,35
5986,105.59741,261895.52147143497,15732.076636942662,35
1390,148.207,262033.2842695323,9092.191178268102,35
8257,41.968815,262171.4308080142,4459.063269890406,35
472,58.017788,262258.1561349502,10431.951658081678,35
2643,7.573093,262299.3442695716,12804.13750189414,35
7578,26.487268,262324.92696188315,8144.505924281754,35
5961,170.81729,262440.04907728476,2496.3591157539063,35
6393,21.180649,262500.16840421676,18711.41140084494,35
5539,339.31854,262609.4832484637,16374.872992153136,35
885,132.31612,262619.1279234651,20357.683233780783,35
6998,70.651955,262734.2500388667,6783.506693311188,35
3364,138.90283,262734.25003886677,6658.151500984952,35
6497,29.237001,262798.20676964545,27096.42021554689,35
3723,133.95296,262806.3932311851,12828.563856513138,35
2712,67.027565,262926.1202312028,4063.2990198318603,35
3294,135.67116,262984.9604235192,23904.518861228546,35
6565,34.554947,263004.14744275284,16316.05275433674,35
6621,17.141768,263117.99042353884,17872.068848797695,35
1830,51.473965,263181.94715431763,5931.091385492782,35
3281,123.47266,263271.4865774077,15658.65431000872,35
2467,27.746428,263335.4433081865,4324.754135255154,35
6861,66.32387,263399.40003896516,7843.653462698788,35
3205,56.280556,263401.9583081963,11479.312197852003,35
8057,72.17284,263421.401154353,11145.365965494908,35
6317,15.227603,263573.3623466832,26545.93184238853,35
1903,32.699314,263629.64426976844,5909.601923951141,35
3136,107.24889,263655.22696208,4548.602692980576,35
772,19.23379,263668.0183082356,4484.134308355654,35
2595,38.688583,263731.97503901436,2988.825942749835,35
2280,30.64489,263872.67984672746,11289.130463208483,35
7536,17.07108,264026.1760005963,11226.452867045364,35
2602,18.73099,264115.7154236865,7915.285001170923,35
1221,67.67703,264228.15135639545,19431.469533451454,35
2557,26.763088,264333.168308334,22085.794099421037,35
2442,39.148758,264409.91638526844,10048.114059178744,35
6209,121.09514,264435.49907758,11641.91579018375,35
4095,117.62301,264469.26823143114,10062.243380142372,35
4922,317.6609,264472.0823275853,12299.905194704164,35
1512,114.54365,264682.37205838563,12195.806661419534,35
6155,227.04887,264888.31273149303,26946.71030014012,35
3632,152.33253,264908.7788853422,3708.722904394792,35
5610,424.14188,264942.03638534714,28112.871746466473,35
8087,26.67125,265062.2750392111,6489.817385575434,35
3368,138.90283,265109.8588469105,12517.6113480056,35
1664,78.3623,265126.23176998977,4666.794731459597,35
2386,99.09025,265266.29701039515,32755.472925807117,35
7453,31.463665,265305.31061617023,8683.533251284569,35
2078,60.86941,265320.14857771085,11013.635566244653,35
7416,9.059414,265330.89330848167,21527.068099338387,35
6635,12.778408,265471.5981161948,2236.694788792416,35
2361,108.83637,265471.5981161948,6781.715904849385,35
3582,58.306698,265586.7202315964,10318.523116911052,35
6152,227.04887,265701.84234699805,20626.30150305129,35
7941,47.690212,265747.89119315863,21356.22688008234,35
1811,74.1719,265815.5062489379,11555.753794132539,35
7793,45.756638,265816.9644623997,27844.96979258069,35
16,31.95289,265886.1400624099,39888.752839900815,35
4800,226.94261,265927.09795280057,12912.15786191012,35
7570,26.487268,265970.46061626857,16176.1921754699,35
7268,55.145836,266005.50890473527,5962.859972805173,35
1845,34.00876,266036.3360489705,11146.136004533484,35
6766,22.015812,266084.30359705456,11455.494711310017,35
4323,33.32862,266226.2875393833,10510.137482324015,35
6695,24.096428,266234.34608746145,16675.159564582173,35
3505,140.36891,266443.7404240308,8719.34902052064,35
8212,9.144867,266467.53232788056,11611.221675948438,35
2089,42.270435,266469.3231163424,18686.877598918232,35
4806,226.94261,266543.2570971225,30051.579335214814,35
4661,21.337622,266692.9158471447,8713.04544513509,36
707,212.86377,266699.56734714564,5390.273270028161,36
1841,34.00876,266773.1175875411,7943.489919444326,36
2144,37.998817,266776.31542408006,5050.0234622855205,36
4060,19.067984,266853.0635010145,2224.1592695597933,36
5031,199.38756,266874.32271832536,12004.210203891189,36
463,74.76832,266916.3806644854,18849.74980951925,36
6555,9.132086,267087.017222203,33430.95833359936,36
2906,25.97274,267121.681770285,6880.209270248572,36
5634,325.4606,267207.6396164516,8695.567349747891,36
3903,31.466661,267377.5086933997,10579.978232334346,36
4042,257.80542,267379.2994818616,20822.75099731112,36
2090,22.601616,267620.54427035886,7383.420828015322,36
1674,29.338541,267749.6089530701,30088.98890618188,36
6467,34.529484,267812.4144626949,19775.676983694684,36
234,37.813366,267901.9538857851,2328.025000344389,36
8239,24.37103,268437.3996358642,24938.269408689164,36
4684,1496.549,268596.3960685801,1592.010942543201,36
275,100.94386,268789.0337416855,8780.862604183587,36
7279,27.63121,268797.34811668674,3760.6557697870903,36
6146,81.026924,268912.4702320884,399.345826982153,36
2866,17.139467,268950.8442705556,1425.4676155954871,36
2921,6.887675,269000.2188667167,13267.951713501214,36
1304,220.23491,269085.15340519085,13705.79949241214,36
5208,283.58096,269141.0515878914,4288.705563519052,36
757,56.47284,269279.8376936812,18380.151351180546,36
308,38.577274,269296.3385302221,6477.29977422743,36
4909,240.42065,269378.2798936957,16568.72584314335,36
7373,3.5273938,269385.7500398507,3817.9610005647983,36
8253,41.968815,269663.5780783533,9693.036522972367,36
2456,121.085335,269806.40624952834,5868.209639445019,36
7824,21.951656,270063.69138610485,4199.398942928918,36
8227,21.37011,270133.40422265365,5186.929240190389,36
5904,84.08181,270144.1489534244,6382.370077867232,36
1159,88.78912,270421.8490784655,18434.376425803952,36
3722,133.95296,270440.2686169298,7873.094025010834,36
2019,12.369762,270464.06052077946,7054.45298758204,36
5251,433.94748,270507.9348380936,9067.030600379761,36
7360,8.802377,270716.05004004756,3298.632346641819,36
2170,6.5544786,270818.3808092934,9020.201482103606,36
5466,390.66373,270853.50584583706,7633.676352398495,36
1054,102.07874,270895.12888622785,14365.705040586683,36
4373,24.134565,270920.7115785393,22130.563810966123,36
6210,201.3359,270933.5029246951,9876.198366845618,36
1987,813.6556,271035.8336939409,5184.332596920774,36
8133,23.546463,271074.2077324082,9491.17884755789,36
2719,29.07668,271355.6173478345,3936.153039043821,36
3446,75.27537,271377.36263629916,22044.068728261016,36
3538,104.73712,271547.48754017055,20703.305406908836,36
88,40.371567,271665.8074921111,17173.303191002018,36
1395,148.207,271688.3202613451,7211.505135682195,36
2790,42.31,271739.3577325066,8087.200693504047,36
1022,190.70271,271752.14907866233,2974.4996350554075,36
1579,35.968292,271841.6885017525,12349.277232596083,36
1857,78.341835,271880.06254021975,14646.858829089817,36
6908,72.4451,271893.8771940679,11735.162145389852,36
6473,28.112497,271897.9704248377,35125.241205196144,36
8103,21.334108,272031.76790562674,6285.667500929851,36
496,18.757757,272719.04693457455,17740.60706781671,36
4681,1496.549,272746.6506595786,17168.682956770564,36
7429,12.175407,272826.62215574435,8792.771347454578,36
146,69.68797,273016.70155961864,2979.6212900561654,36
6764,22.015812,273044.07504039194,10089.302193800222,36
7522,14.8723545,273415.02407890826,26899.433484748515,36
113,42.731747,273419.37313660124,14724.471601024366,37
2235,15.668571,273440.60677121975,15133.953290700336,37
8092,42.030693,273478.980809687,23495.144618860293,37
1823,41.027756,273696.4336943345,3327.284962030673,37
7796,45.756638,273839.1851174326,10381.200713074171,37
7390,17.688889,273977.8433097608,27153.725446324595,37
6927,9.44201,274144.13080978533,5451.160077729477,37
975,154.79561,274260.7878867258,24962.015263692687,37
6716,17.83481,274382.0498482821,25586.069226861917,37
7422,12.175407,274425.54042521166,7202.5511933731805,37
732,89.918045,274476.70580983453,11045.583232403222,37
6610,15.618056,274555.37258869235,6017.317849928615,37
8313,51.17917,274666.7852137089,11426.770464382691,37
726,71.636055,274699.27523294446,37920.66199407121,37
10,31.95289,274745.32407910516,7190.015674140555,37
1737,34.647423,275138.01840608637,18226.107727696228,37
1934,84.56495,275210.92907917395,16320.171567798883,37
5974,187.94548,275282.5606176461,19764.93225292386,37
3749,53.389446,275386.81008881534,9330.527214649512,37
8344,63.570885,275500.0135022937,7911.7034242473155,37
1167,55.20113,275639.31126192963,23619.78349580181,37
7254,89.570206,275752.25884848484,8928.36984978233,37
3200,56.280556,275883.7538869658,15794.754233105772,37
2757,32.938705,276165.16350239207,1912.5620772060058,37
3752,28.205776,276357.03369472816,2336.978942653406,37
3674,115.888954,276408.4549062742,16529.013318214398,37
6011,84.23392,276439.4099639711,10270.959775365554,37
1861,26.315783,276482.77262743906,7922.448155018136,37
6973,7.5198865,276505.15748321154,5455.780311960929,37
3078,33.588203,276518.0767428288,8190.332201019307,37
2477,27.522736,276651.2346563101,13180.203078872853,37
5749,353.87787,276814.1964063343,13802.931858580356,37
2885,33.90224,277004.27581020846,25645.165246101424,37
3442,75.27537,277034.9750409823,9021.99227056541,37
1893,61.072063,277051.47587752313,4326.544923716957,37
1239,80.85772,277089.8499159904,11715.857445771611,37
1507,40.43889,277175.67984869535,23527.378811172755,37
7320,16.64761,277201.2625410069,13079.918925011858,37
3134,107.24889,277293.36023332825,15198.779833017616,37
7659,19.742064,277325.3385987176,21204.18893967523,37
1049,95.07575,277341.96734872,17374.229656416355,37
397,54.039318,277510.3014641295,5483.93150658048,37
7599,22.139606,277661.75100261346,34551.47258203434,37
2486,26.609756,277751.4183391651,11715.356025002302,37
3229,84.322784,277770.4774449372,27657.832398322244,37
5368,446.41132,277827.09194302256,34125.13240977897,37
2126,21.217857,277899.67004111025,22792.439226448656,37
6010,84.23392,278160.61350268725,6171.057039374435,37
553,33.9339,278186.19619499875,3379.217827422971,37
7271,27.63121,278288.52696424467,7807.837693462721,37
2052,30.961525,278403.6490796462,19234.858868230058,37
3970,322.25674,278522.6085988947,10886.740295841266,37
1424,128.78261,278636.19575275754,789.737711655289,37
1966,48.282852,278889.7202335643,8518.78071279866,37
6663,41.945633,278956.87480088195,9437.455193703794,37
968,251.97461,279006.1214835816,18828.52896624688,37
2608,18.73099,279056.0077335889,14426.591848288,37
3436,70.1006,279081.5904259004,1989.5659810635511,37
2528,50.17325,279125.08100282995,38309.5138006672,37
2059,30.961525,279132.7558105234,4561.1382122132,37
253,54.15656,279222.2952336136,2981.6627889026213,37
1644,69.47367,279317.59076247376,5910.139160489683,37
6093,173.71902,279361.2092528649,26192.07204233618,37
5081,236.1345,279390.75726248464,17324.89343429367,37
7852,7.851349,279421.8402336431,25799.173053816517,37
1560,94.82217,279465.3308105726,39067.841082702456,37
7707,5.4345107,279567.6615798184,17872.068848797688,37
970,154.79561,279585.56946443644,32870.638531785684,37
8017,57.506775,279695.5750413758,7274.182731845314,37
4525,51.98695,279701.0753202229,6895.305616981574,37
7383,21.870773,279797.90581062174,10064.231155334975,37
6741,12.012667,279874.65388755617,6034.957116277378,37
2625,80.00929,279913.02792602335,10467.158559240732,37
1339,115.188896,279919.55151256284,6935.222291795172,37
4314,17.630356,280143.2721568266,4387.431731418272,37
811,128.22206,280238.4397722254,8517.777871260052,37
266,33.126137,280411.8904260972,5859.4598470206465,37
7417,9.059414,280437.4731184087,27399.06346559166,37
2530,18.706116,280465.6140799513,8500.872828180625,37
6435,26.686504,280539.8038876546,6960.7947510297245,37
6431,26.686504,280543.3854645782,25316.877905283636,37
1271,207.30942,280615.0170030504,34382.923572009415,37
3667,44.744534,280616.4793097428,24755.849524291407,37
4207,6.1944494,280642.13465690054,2922.56676966311,37
1422,128.78261,280654.9260030562,22032.070445566937,37
7733,20.879675,280755.5938973019,14949.26927663455,37
400,83.34905,280785.39773384476,12663.023371104033,37
3003,23.505556,280845.0054069305,5529.704059664173,37
5813,182.61954,280961.91831079393,13038.730790390382,37
5199,252.44644,281166.5798492858,5392.064058489966,37
8305,112.25759,281409.6154262448,7884.841597320266,37
4886,201.25099,281555.4367724202,17099.164548683355,37
3256,127.97613,281627.0683108924,3823.3333659502077,37
4383,44.67143,281733.23648398503,6919.606616408246,37
3968,103.98502,281793.3558109169,16253.196079327443,37
2854,32.79845,282036.39138787606,0.0,37
7107,14.401721,282049.1827340317,8377.308424316194,37
5033,199.38756,282148.95523404644,9001.810084600886,37
7698,13.619173,282151.5135032776,2055.8251541502755,37
5516,413.52945,282210.35369559395,12588.777281477665,37
247,64.665504,282370.88508984854,4914.4428678423865,37
5901,84.08181,282458.5058110154,17177.242925617986,37
7806,16.877363,282586.41927257273,11575.656617097022,37
5740,353.87787,282648.58521488967,12802.096003047687,37
853,241.08519,282712.54194566834,11536.008560552697,37
2207,19.11061,283036.6746572547,32825.510662548244,37
6201,121.09514,283059.6990803351,5959.744000881636,37
1756,87.177376,283098.07311880233,12517.611348005597,37
5344,82.42727,283114.24138034316,20370.924323667354,37
3692,83.84919,283274.08204190526,12696.260404955108,38
5944,193.04697,283302.7346572941,4201.18973139072,38
1800,31.608963,283402.50715730886,19347.320383631315,38
1947,64.88995,283814.3885035236,3350.565212034117,38
1310,197.57039,283814.38850352366,1575.8938463869708,38
2807,16.154411,283839.9711958351,5103.747116139622,38
4842,213.82918,283929.7664458484,11055.074411250784,38
4917,846.72675,284172.5461958843,4978.391923813385,38
310,13.8066025,284188.02372473275,3280.742369908404,38
2816,8.311476,284190.9657343485,7152.4091164426845,38
2403,16.129852,284192.7565228104,7059.037406044257,38
1476,99.90126,284287.6683112859,17218.431060239458,38
5038,199.38756,284320.6699843678,4648.134715687607,38
8240,13.2600565,284338.8336959089,10907.692520844364,38
5122,148.57457,284381.17305168445,8077.011107156387,38
3284,123.47266,284420.69831130566,29417.998377428783,38
2175,6.5544786,284709.78273442533,9672.048482200038,38
3593,74.96866,284799.32215751545,14138.274905937658,38
6889,25.782467,284799.3221575155,2745.2787119445757,38
1187,28.085289,284811.09019597876,25206.99512526738,38
7465,14.310076,284850.48754213843,12961.726886532835,38
558,33.9339,284850.48754213843,5105.537904601426,38
3,102.17764,285039.03198447404,10312.667238640957,38
1969,48.282852,285106.31446525326,2627.0866734655533,38
4902,240.42065,285426.0981191467,7811.419270386326,38
2033,49.549534,285490.0548499254,3223.419231246077,38
8304,112.25759,285502.84619608114,1020.7494232279245,38
5557,243.09526,285560.15142685873,37437.54308284589,38
117,42.731747,285643.5510037942,9675.63005912364,38
3772,100.74752,285842.5843499776,33467.25761572012,38
2016,12.369762,285848.212542286,23532.751176558166,38
6521,46.38562,285937.87987883773,13925.188986867672,38
31,46.41328,285950.543311532,25606.48421532648,38
3935,59.32726,286082.1662634745,7154.199904904489,38
3829,61.437767,286270.3269654254,9663.094539891017,38
6168,575.9806,286308.70100389264,10554.907193869101,38
7250,89.570206,286310.6197058159,12765.008774003736,38
4628,36.37309,286334.6674365888,7637.766513245255,38
4797,215.62607,286458.7434942995,10991.608868164472,38
324,52.282356,286467.1857827621,14612.744308892463,38
6588,34.501705,286657.9047539442,7041.917468349415,38
7597,22.139606,286833.14619627787,3835.868885182832,38
2655,6.7040496,286845.9375424337,7956.473135792401,38
5582,374.32687,287034.8145597693,3445.7456187789658,38
7186,8.564315,287063.3904270812,6042.120270124593,38
6602,19.979324,287088.97311939264,11783.388078666218,38
4109,206.13034,287280.84331172873,7197.178827987769,38
4316,17.630356,287344.8000425074,2879.5878465798287,38
6984,24.063637,287571.5906098487,9573.071603916163,38
2540,28.241571,287626.2096579336,17152.17188715274,38
4529,51.98695,287761.7979271845,22242.667168675012,38
7624,19.453152,287841.8717541194,9650.308310273742,38
4666,21.337622,288061.11542722874,2086.268558000934,38
1538,55.552864,288153.2131195501,10857.90860160623,38
7194,52.060753,288189.0288887861,4953.320885348139,38
1824,41.027756,288329.73369649926,16482.41700243827,38
5225,205.44373,288572.76927345834,3151.7876927739426,38
1010,182.64189,288638.77261962194,12947.6871049923,38
6235,239.465,288673.30925424234,7046.752597196285,38
1237,80.85772,288764.6394657944,17992.05167573852,38
7643,9.181732,288828.5961965731,10572.815078487132,38
1031,212.36339,288905.3442735075,19347.678541323676,38
7003,47.098232,288930.926965819,1767.5082117999316,38
3225,84.322784,289007.67504275346,40407.350852131385,38
6056,86.38418,289097.21446584363,9781.286578370042,38
2264,47.689175,289161.17119662225,20024.596579885354,38
434,42.287178,289245.97782163485,2360.0084822721974,38
2108,57.778572,289340.25004280265,2593.061692691288,38
1746,48.65609,289382.0009966549,15009.07086652801,38
6901,72.4451,289442.5808120485,18694.040752765446,38
3458,481.67093,289521.8871582141,30766.10393147436,38
5985,105.59741,289732.4327159375,19939.82065410358,38
7399,17.688889,289915.8606198109,1352.045288661549,38
1632,143.86752,289919.57011019596,5253.1525975078775,38
3853,121.82323,290121.6733794567,14088.293999968722,38
4071,105.51664,290317.8926294857,5908.581174527913,38
6583,34.501705,290670.55004299944,11256.89627089602,38
6069,77.41325,290816.21789302095,27431.992483827293,38
1483,70.21323,290824.30202379136,15372.163971889417,38
6033,179.23029,290849.6288891798,18097.70819498492,38
6608,19.979324,290928.5514949607,13963.08207071943,38
365,124.06595,291015.9163892043,24789.884676744136,38
1817,74.1719,291081.7918219064,9376.837004271749,38
1620,58.151615,291153.0396199939,20418.068620712795,38
2547,28.241571,291169.41254307324,6077.9360393606585,38
997,77.17017,291228.7643892358,12710.371818034117,38
6196,224.02777,291233.36927385186,2653.948500392604,38
634,203.3606,291340.81658156007,20122.015472207455,39
1335,115.188896,291412.4481200323,3697.978173623972,39
5063,559.0306,291463.6135046552,12030.516886395078,39
5113,227.69275,291477.30024504184,11686.291528267235,39
3682,40.077705,291533.1984277424,5674.757925070247,39
7402,4.346115,291693.85773545847,20468.71211841259,39
2975,8.147934,292013.6413893519,4262.076539092036,39
1986,813.6556,292457.7569278792,10776.463542363412,39
5692,674.4628,292491.5260817303,5190.8510669217385,39
1535,55.552864,292614.83465867164,16099.188271612347,39
4871,209.72473,292644.25475482986,5534.073583510974,39
4474,19.454187,292646.17345675325,10941.717501618627,39
7955,101.408806,292653.2086971389,12594.615251863146,39
5045,846.2241,292653.20869713894,14582.39044446489,39
5861,248.09232,292816.57977024,4087.9617585278156,39
3743,53.389446,292831.21204693447,21827.769991427485,39
6382,22.49,292928.4784664104,25834.845559975638,39
6645,26.004063,292947.4096587209,5300.733846937993,39
3461,150.97394,293024.1577356552,7660.993039594844,39
5238,292.34357,293110.8830625912,44452.34801388361,39
7802,16.877363,293172.5373510618,27538.0286502276,39
1583,23.109745,293214.23713952955,8475.551079330728,39
774,19.23379,293254.40196645854,18455.865887345593,39
1274,207.30942,293273.07733184594,8394.249283164852,39
4833,321.71817,293589.02358189266,20368.427964551604,39
4987,338.94904,293596.1867357398,11132.830446262285,39
6030,179.23029,293612.5596588192,11360.762001680618,39
8213,9.144867,293740.4731203766,9381.940751387887,39
7424,12.175407,293778.8471588439,17476.304598739152,39
3135,107.24889,293785.2428319217,12681.468492260608,39
